num;eng;rus;status;error
20640;inclosing;заключать;word
20641;include;включать;word
20642;included;включать, включенный;word
20643;including;включать;word
20644;inclusion;включение;word
20645;inclusive;включающий;word
20646;inclusiveness;включительность;word
20647;incognito;инкогнито;word
20648;incognizable;непознаваемый;word
20649;incoherence;несвязность;word
20650;incoherent;несвязный;word
20651;incombustibility;несгораемость;word
20652;incombustible;негорючий;word
20653;income;доход;word
20654;income disparity;разрыв в доходах;frase
20655;income flow;поток дохода;frase
20656;income retention;удержания из дохода;frase
20657;income velocity;скорость обращения дохода;frase
20658;incomer;преемник;word
20659;incometax rebate;частичный возврат подоходного налога;frase
20660;incoming;поступающий;word
20661;incomings;доход;word
20662;incommensurability;несоизмеримость;word
20663;incommensurable;несоизмеримый;word
20664;incommensurate;несоразмерный;word
20665;incommode;мешать;word
20666;incommodious;неудобный;word
20667;incommodity;неудобство;word
20668;incommunicable;несообщаемый;word
20669;incommunicado;лишенный права сообщения;word
20670;incommunicative;некоммуникабельный;word
20671;incompact;некомпактный;word
20672;incomparability;несравнимость;word
20673;incomparable;несравнимый;word
20674;incompatibility;несовместимость;word
20675;incompatible;несовместимый;word
20676;incompetence;некомпетентность;word
20677;incompetent;некомпетентный;word
20678;incomplete;неполный;word
20679;incompleteness;незавершенность;word
20680;incomprehensibility;непонятность;word
20681;incomprehensible;непонятный;word
20682;incomprehension;непонимание;word
20683;incomputable;бесчисленный;word
20684;inconceivability;непостижимость;word
20685;inconceivable;непостижимый;word
20686;inconclusive;неубедительный;word
20687;incondensable;несжимаемый;word
20688;incondite;плохо, составленный;word
20689;incongruity;несоответствие;word
20690;incongruous;несовместимый;word
20691;inconsecutive;непоследовательный;word
20692;inconsequence;непоследовательность;word
20693;inconsequent;непоследовательный;word
20694;inconsequential;непоследовательный;word
20695;inconsiderable;незначительный;word
20696;inconsiderate;необдуманный;word
20697;inconsistency;несовместимость;word
20698;inconsistent;противоречивый;word
20699;inconsistent compilation;несогласованная трансляция. ошибка,, возникающая, когда два или более, программных модулей оттранслированы, с разными версиями общих описаний;frase
20700;inconsolable;безутешный;word
20701;inconsonant;негармонирующий;word
20702;inconspicuous;неприметный;word
20703;inconstancy;непостоянство;word
20704;inconstant;неустойчивый;word
20705;incontestable;неоспоримый;word
20706;incontinence;несдержанность;word
20707;incontinent;несдержанный;word
20708;incontinently;немедленно;word
20709;incontrovertible;неопровержимый;word
20710;inconvenience;неудобство;word
20711;inconvenient;неудобный;word
20712;inconvertible;необратимый;word
20713;inconvincible;не, поддающийся убеждению;word
20714;incoordination;несогласованность;word
20715;incorporate;включать, регистрировать;word
20716;incorporated;Е;word
20717;incorporation;корпорация;word
20718;incorporeal;невещественный;word
20719;incorrect;неправильный;word
20720;incorrigibility;неисправимость;word
20721;incorrigible;неисправимый;word
20722;incorrodible;не, поддающийся коррозии;word
20723;incorruptibility;неподкупность;word
20724;incorruptible;неподкупный;word
20725;increase;увеличивать, и)возрастать, увеличение;word
20726;increased;повышать, и)возрастать, возрастающий;word
20727;increasing;увеличивать, и)возрастать, повышение, возрастающий;word
20728;increasingly;чрезвычайно;word
20729;incredibility;неправдоподобие;word
20730;incredible;невероятный;word
20731;incredulity;недоверчивость;word
20732;incredulous;недоверчивый;word
20733;increment;увеличивать, приращение;word
20734;increment operation;операция инкремента, операция увеличения;frase
20735;increment size;размер инкремента, шаг. в машинной, графике - расстояние между соседними адресуемыми точками поверхности, отображения;frase
20736;incremental;пошаговый;word
20737;incremental compiler;пошаговый транслятор. транслятор,, объединенный с редактором и транслирующий операторы программы по мере, их ввода пользователем;frase
20738;incremental coordinates;инкрементальные координаты. относительные координаты, задающие положение точки относительно предыдущей, точки;frase
20739;incremental display;представление в приращениях;frase
20740;incremental refinement;пошаговое уточнение. способ нисходящего проектирования (top-down development);frase
20741;incremental representation;представление в приращениях. представление последовательности значений в виде последовательности разностей текущего значения с предыдущим;frase
20742;incrementation;приращение;word
20743;incrementor;инкрементор;word
20744;incriminate;инкриминировать;word
20745;incriminated;инкриминировать, инкриминированный;word
20746;incriminating;инкриминировать, инкриминирующий;word
20747;incriminatory;обвинительный;word
20748;incubate;вынашивать;word
20749;incubated;вынашивать, выношенный;word
20750;incubating;вынашивать, высиживание;word
20751;incubation;инкубация;word
20752;incubator;инкубатор;word
20753;inculcate;внедрять;word
20754;inculcated;внедрять, внедренный;word
20755;inculcating;внедрять, внедряющий;word
20756;inculcation;внедрение;word
20757;inculpate;обвинять;word
20758;inculpated;обвинять, обвиняемый;word
20759;inculpating;обвинять, обвиняющий;word
20760;inculpation;обвинение;word
20761;inculpatory;обвинительный;word
20762;incumbency;долг;word
20763;incumbent;обязанный;word
20764;incur;нести;word
20765;incur debts;влезать в долги, наделать долгов;frase
20766;incur expensess;понести расходы;frase
20767;incur losses;понести убытки;frase
20768;incurability;неискоренимость;word
20769;incurable;неустранимый;word
20770;incurious;безинтересный;word
20771;incurred;нести|понести, нанесенный;word
20772;incursion;вторжение;word
20773;indebted;задолжавший;word
20774;indebtedness;задолженность;word
20775;indecent;неприличный;word
20776;indecision;нерешительность;word
20777;indecisive;нерешающий;word
20778;indecisive pattern;неопределенное поведение (показателей);frase
20779;indeclinable;несклоняемый;word
20780;indeed;на самом деле;word
20781;indefatigable;неутомимый;word
20782;indefeasible;неотъемлемый;word
20783;indefectible;безупречный;word
20784;indefensibility;незащищенность;word
20785;indefensible;беззащитный;word
20786;indefinability;неопределимость;word
20787;indefinable;неопределимый;word
20788;indefinite;неопределенный;word
20789;indefinite appointment;назначение на неопределенный срок;frase
20790;indefinitely;неопределенно;word
20791;indelible;несмываемый;word
20792;indemnification;возмещение, компенсация;word
20793;indemnification fund;компенсационный фонд;frase
20794;indemnify;возмещать, страховать;word
20795;indemnity;возмещение;word
20796;indent;отступ;word
20797;indentation;отступ;word
20798;indenting;отступ;word
20799;indention;отступ;word
20800;independence;независимость;word
20801;independent;независимый;word
20802;independent union;профсоюз, не входящий в объединение;frase
20803;independent variable;независимая переменная;frase
20804;independently;независимо;word
20805;indescribable;неописуемый;word
20806;indestructibility;неразрушимость;word
20807;indestructible;неразрушимый;word
20808;indeterminable;неопределимый;word
20809;indeterminacy;неопределенность;word
20810;indeterminate;неопределенный;word
20811;indetermination;неопределенность;word
20812;index;индексировать, индекс, индексный;word
20813;index construction;построение (исчисления, индекса);frase
20814;index entry;элемент индекса;frase
20815;index file;индексный файл, индекс. файл, содержащий индекс;frase
20816;index mode;режим индексации. выполнение машинной команды с использованием индексной адресации (indexed addressing);frase
20817;index number;индекс;frase
20818;index problem;проблема (построения) индексов;frase
20819;index register;индексный регистр. регистр центрального цессора, значение которого, используется командами с индексной, адресацией (indexed addressing);frase
20820;index weights;вес индекса;frase
20821;indexable;индексируемый;word
20822;indexed;индексировать, индексный;word
20823;indexed addressing;индексная адресация. способ адресации, при котором исполнительный адрес (effective address) равен сумме, содержимого индексного регистра и, базы, заданной в команде;frase
20824;indexed file;индексированный файл. файл, для доступа к записям которого имеется, индекс;frase
20825;indexer;индексатор;word
20826;indexing;индексировать, индексирование;word
20827;india;индия;word
20828;indian;индийский;word
20829;indians;индеец;word
20830;indicant;индикант;word
20831;indicate;указывать, указание;word
20832;indication;указание, обозначение;word
20833;indicative;указывающий, характеристический;word
20834;indicative data;характеристические данные. данные,, идентифицирующие объект или описывающие его более или менее постояные, характеристики. (например, фамилия, человека);frase
20835;indicative forecast;индикативные прогнозы;frase
20836;indicative planning;индикативное планирование;frase
20837;indicative price;индикативная цена;frase
20838;indicator;указатель;word
20839;indices;индекс;word
20840;indifference;безразличие;word
20841;indifference curve;кривая безразличия;frase
20842;indifferent;безразличный;word
20843;indigestion;несварение;word
20844;indignation;негодование, возмущение;word
20845;indigo;индиго;word
20846;indirect;косвенный;word
20847;indirect address;косвенный адрес. адрес слова, содержащего фактический адрес;frase
20848;indirect addressing;косвенная адресация. способ адресации, при котором исполнительный адрес (effective address) равен содержимому слова по адресу, указанному, в команде;frase
20849;indirect costss;косвенные издержки;frase
20850;indirect demand;косвенный спрос;frase
20851;indirect expensess;косвенные издержки;frase
20852;indirect file;командный файл;frase
20853;indirect labour;вспомогательные рабочие, косвенные затраты труда;frase
20854;indirection;косвенность;word
20855;indirection level;уровень косвенности; число уровней, косвенности. число промежуточных, адресов, которые необходимо обработать, чтобы получить значение указателя;frase
20856;indirection operator;операция разыменования. унарная операция, операндом которой является, указатель, а значением - указываемый объект. в языке паскаль (Pascal), обозначется символом "^", (например, next^), в языке си - символом, "*" (например, *next);;frase
20857;indiscernible;неприметный;word
20858;indiscreet;неблагоразумный;word
20859;indiscrete;непрерывный;word
20860;indiscretion;неосторожность;word
20861;indiscriminate;беспорядочный;word
20862;indiscrimination;неразборчивость;word
20863;indispensable;необходимый;word
20864;indispose;не, хотеть;word
20865;indisposition;нежелание;word
20866;indisputability;неоспоримость;word
20867;indisputable;бесспорный;word
20868;indistinct;нечеткий;word
20869;indistinctive;нехарактерный;word
20870;indistinguishable;неразличимый;word
20871;indivertible;неотвратимый;word
20872;individual;личность, индивидуальный;word
20873;individual awards;индивидуальные пособия;frase
20874;individual demands;спрос отдельных лиц;frase
20875;individual elasticity;показатели эластичности спроса на отдельные товары;frase
20876;individual estimates;отдельная смета;frase
20877;individual saving;личные сбережения;frase
20878;individually;индивидуально;word
20879;individuals;индивидуум;word
20880;indivisibility;неделимость;word
20881;indivisible;неделимый;word
20882;indonesia;индонезия;word
20883;indoor;внутренний;word
20884;indoor relief;содержание бедняков в домах призрения;frase
20885;indoors;в помещении, дома;word
20886;indorse;индоссировать, подписывать, подтверждать единодушно;word
20887;induce;порождать;word
20888;induced investment;индуцированные капиталовложения, т. е. зависящие от других факторов;frase
20889;inducement report;введение, вводный доклад;frase
20890;induct;вводить;word
20891;inductance;индуктивность;word
20892;induction;индукция;word
20893;inductor;индуктор;word
20894;indulge;предаваться удовольствиям;word
20895;indulged;предаваться удовольствиям;word
20896;indulging;предаваться удовольствиям;word
20897;industrial;промышленный;word
20898;industrial activity;промышленная деятельность;frase
20899;industrial attachment;принадлежность к той или иной отрасли;frase
20900;industrial breakdown;отраслевая разбивка;frase
20901;industrial capacityies;производственные мощности промышленности;frase
20902;industrial classification;классификация отраслей;frase
20903;industrial composition;отраслевая структура;frase
20904;industrial coverage;отраслевой охват;frase
20905;industrial crops;технические культуры;frase
20906;industrial design;промышленное проектирование;frase
20907;industrial designs;промышленные образцы;frase
20908;industrial dispute;трудовой конфликт, забастовка;frase
20909;industrial diversification;диверсификация промышленного производства;frase
20910;industrial equity;акции промышленных компаний;frase
20911;industrial estates;промышленные комплексы (парки);frase
20912;industrial injurys;производственный травматизм;frase
20913;industrial licensing;промышленное лицензирование;frase
20914;industrial location;отраслевое размещение, размещение отрасли;frase
20915;industrial migration;перемещение отраслей промышленности (предприятий) в другие районы;frase
20916;industrial organization;организация производства;frase
20917;industrial property;промышленная собственность (патенты, лицензии, товарные знаки и т.п.);frase
20918;industrial relations;отношения между трудом и капиталом, трудовые отношения в промышленности;frase
20919;industrial site;участок для сооружения промышленного объекта, заводская территория, строительная площадка, территория предприятия;frase
20920;industrial statistics;статистика промышленности, промышленная статистика;frase
20921;industrial stock;акции промышленных компаний;frase
20922;industrial users;промышленные потребители;frase
20923;industrialization;индустриализация;word
20924;industrialize;индустриализировать;word
20925;industrialized;индустриализировать, индустриализированный;word
20926;industrializing;индустриализировать;word
20927;industries;производство;word
20928;industrious;трудолюбивый, прилежный;word
20929;industry;промышленность, промышленный;word
20930;industry equilibrium;равновесие в отрасли;frase
20931;ineffective;безрезультатный;word
20932;ineffective time;потерянное время; время простоя;frase
20933;inefficacy;неэффективность;word
20934;inefficient;неэффективный;word
20935;inefficient labour;непроизводительный труд, труд низкой квалификации;frase
20936;inelastic demand;неэластичный спрос;frase
20937;ineptitude;несоответствие;word
20938;inequality;неравенство;word
20939;inequivalence;неравнозначность;word
20940;inert;инертный;word
20941;inertia;инерция;word
20942;inescapable;неизбежный;word
20943;inestimable;не, поддающийся оценке;word
20944;inevitable;неизбежно, неизбежный;word
20945;inevitably;неизбежно;word
20946;inexact;неточный;word
20947;inexactness;неточность;word
20948;inexecution;невыполнение;word
20949;inexhaustible;неисчерпаемый;word
20950;inexpedient;нецелесообразный;word
20951;inexpensive;недорогой;word
20952;inexperience;неопытность;word
20953;inexperienced;неопытный;word
20954;infallible;надежный;word
20955;infamous;бесчестный;word
20956;infamy;позор;word
20957;infancy;ранний, детство;word
20958;infant;младенец, ранний;word
20959;infant industry;вновь создаваемая промышленность, нуждающаяся в государственном, покровительстве;frase
20960;infant mortality;детская смертность, смертность новорожденных;frase
20961;infantry;воен)пехота;word
20962;infect;заражать;word
20963;infected;заражать, зараженный;word
20964;infection;инфекция;word
20965;infectious;инфекционный;word
20966;infer;делать вывод;word
20967;inference;логический, вывод;word
20968;inference chain;цепочка вывода. последовательность, правил и фактов, использованных системой логического вывода для достижения некоторого заключения;frase
20969;inference engine;механизм вывода. в экспертных системах - алгоритм применения правил к, фактам и реализующие его программные средства; проблемно-независимая, часть экспертной системы;frase
20970;inference method;стратегия вывода. общий способ применения правил и фактов при выводе., , chaining, nonmonotonic reasoning;frase
20971;inference net;сеть вывода. множество всех возможных цепочек вывода (inference chain);frase
20972;inference rule;правило вывода;frase
20973;inferential;дедуктвный;word
20974;inferior;низший, худший;word
20975;inferior foods;низкокачественные продовольственные продукты;frase
20976;inferior goods;низкокачественные, непристижные товары, от которых потребители отказываются по мере роста их дохода;frase
20977;inferiority;неполноценность;word
20978;infernal;адский;word
20979;inferno;ад;word
20980;infertile;бесплодный;word
20981;infest;наводнять;word
20982;infested;наводнять, наводненный;word
20983;infidel;неверный;word
20984;infidelity;неверность;word
20985;infighting;ближний, бой;word
20986;infiltrate;просачиваться;word
20987;infiltrated;просачиваться, просочившийся;word
20988;infiltrating;просачиваться;word
20989;infiltration;проникновение, просачивание;word
20990;infinite;бесконечный;word
20991;infinitesimal;бесконечно, малый;word
20992;infinitesimal businesss;мельчайшие предприятия;frase
20993;infinitive;инфинитив, инфинитивный;word
20994;infinity;бесконечность;word
20995;infirm;немощный;word
20996;infirmary;лазарет;word
20997;infirmity;немощь;word
20998;infix;инфиксный;word
20999;infix notation;инфиксная запись. способ записи, (арифметических) выражений, при котором знак бинарной операции записывается между операндами., , ion;frase
21000;infix operator;инфиксная операция. бинарная операция, знак которой записывается между операндами (напр. "+" в "A+B");, , tor;frase
21001;inflame;разжигать;word
21002;inflammable;огнеопасный;word
21003;inflammation;воспаление;word
21004;inflammatory;воспалительный, зажигательный;word
21005;inflatable;надувной;word
21006;inflate;надувать;word
21007;inflated;надувать, вздутый;word
21008;inflation;экон)экон)инфляция, инфляционный;word
21009;inflation expectations;боязнь инфляции;frase
21010;inflation gap;инфляционный разрыв (превышение совокупного спроса над совокупным предложением);frase
21011;inflation rate;темпы инфляции;frase
21012;inflation-adjusted;с учетом инфляции;word
21013;inflationary gap;инфляционный разрыв (между совокупным спросом на ресурсы и, совокупным их предложением);frase
21014;inflationary movements;инфляционные тенденции;frase
21015;inflationary pressure;инфляционное давление;frase
21016;inflationary pressures;инфляционные факторы;frase
21017;inflationary spiral;инфляционная спираль;frase
21018;inflect;модулировать;word
21019;inflection;модуляция;word
21020;inflexible;негибкий;word
21021;inflexion;модуляция;word
21022;inflict;наносить;word
21023;inflicted;наносить, нанесенный;word
21024;inflow;приток;word
21025;influence;влиять, влияние;word
21026;influential;влиятельный;word
21027;influenza;грипп;word
21028;influx;наплыв;word
21029;info;#инфо;word
21030;infological;инфологический;word
21031;inform;сообщать, 1)информировать;word
21032;informal;неформальный;word
21033;informant;осведомитель;word
21034;informatics;информатика;word
21035;information;инф)информация, информационный;word
21036;information base;(of a model), статистическая база модели;frase
21037;information bit;информационный разряд;frase
21038;information block;блок информации;frase
21039;information character;информационный символ, текстовый, символ. символ сообщения, являющийся частью его содержания, в отличие, от управляющего символа или разделителя;frase
21040;information desk;стол справок;frase
21041;information explosion;информационный взрыв;frase
21042;information gain;приток информации;frase
21043;information handling;обработка данных (информации);frase
21044;information hiding;сокрытие информации;frase
21045;information lags;запаздывание информации;frase
21046;information message;информационное сообщение; (в отличие от служебного или управляющего, сообщения);frase
21047;information office;информационное бюро;frase
21048;information recording;запись данных (информации) (ЭВМ);frase
21049;information system;информационная система;frase
21050;information technology;информационная технология(IT). технические средства обработки, хранения и передачи информации, их применение и создание;frase
21051;information theory;теория информации. математическая, дисциплина, изучающая количественные свойства информации;frase
21052;information volume;объем информации;frase
21053;informational;информационный;word
21054;informative;информационный;word
21055;informatization;информатизация;word
21056;informed;сообщать, осведомленный;word
21057;informer;осведомитель;word
21058;infra;инфра;word
21059;infraction;нарушение;word
21060;infrared;инфракрасный;word
21061;infrared keyboard;инфракрасная клавиатура. клавиатура, конструктивно оформленная в виде отдельного устройства и связанная с ЭВМ с помощью инфракрасного, излучателя;frase
21062;infrastructure;инфраструктура;word
21063;infrequent;редкий;word
21064;infringe;нарушать;word
21065;infringement;посягательство;word
21066;infringer;нарушитель;word
21067;infuriate;приводить в ярость;word
21068;infuse;вливать, внушать;word
21069;infusion;вливание;word
21070;ingenious;удачный;word
21071;ingenuous;бесхитростный;word
21072;ingest;глотать;word
21073;inglorious;бесславный;word
21074;ingot;слиток;word
21075;ingrain;укоренять;word
21076;ingrained;укоренившийся;word
21077;ingratiate;заискивать перед;word
21078;ingratiating;заискивать, подкупающий;word
21079;ingratitude;неблагодарность;word
21080;ingredient;компонент;word
21081;ingress;вхождение;word
21082;ingrown;вросший;word
21083;inhabit;населять;word
21084;inhabitant;житель;word
21085;inhalation;вдыхание;word
21086;inhalator;ингалятор;word
21087;inhale;вдыхать;word
21088;inhaler;ингалятор;word
21089;inhere;находиться;word
21090;inherent;присущий;word
21091;inherently;в сущности;word
21092;inherit;наследовать;word
21093;inheritance;наследство, наследование;word
21094;inheritance hierarchy;иерархия наследования. в представлении знаний - иерархическая организация единиц представления, при которой при отсутствии информации о, некотором свойстве видового понятия, или экземпляра используется описание этого свойства для родового понятия;frase
21095;inheritance tax;налог на наследство;frase
21096;inherited;наследовать, унаследованный;word
21097;inherited error;унаследованная ошибка. ошибка, вызванная неточностью исходных данных, или ранее выполненных операций;frase
21098;inhibit;томозить;word
21099;inhibition;запрещение;word
21100;inhibitor;ингибитор;word
21101;inhomogeneity;неоднородность;word
21102;inhospitable;негостеприимный;word
21103;inhuman;бесчеловечный;word
21104;inhumane;негуманный;word
21105;inimical;неблагоприятный;word
21106;inimitable;неподражаемый;word
21107;iniquitous;попрочный;word
21108;iniquity;гнусность, грех;word
21109;initial;инициал, начальный;word
21110;initial cost;начальная стоимость, начальные затраты;frase
21111;initial data;исходные данные, исходные величины;frase
21112;initial expenses;предварительные расходы;frase
21113;initial fee;(for patents), первоначальная (патентная) пошлина;frase
21114;initial instalment;первоначальный взнос;frase
21115;initial investment;начальные капитальные владения;frase
21116;initial outlay;начальные издержки, затраты на приобретение;frase
21117;initial price;цена при открытии биржы, отправная цена на аукционе;frase
21118;initial value;начальное значение;frase
21119;initialization;инициализация;word
21120;initialize;инициализировать;word
21121;initialized;инициализировать, инициализированный;word
21122;initializer;инциализатор;word
21123;initializing;инициализировать, инициализирующий;word
21124;initially;первоначально;word
21125;initials;инициал;word
21126;initiate;вводить, знакомить, инициировать;word
21127;initiated;вводить, знакомить, инициировать;word
21128;initiation;инициация;word
21129;initiation fee;вступительный взнос;frase
21130;initiative;инициатива, инициативный;word
21131;initiator;инициатор;word
21132;inject;впрыскивать;word
21133;injected;впрыскивать, введенный;word
21134;injecting;впрыскивать;word
21135;injection;инжекция;word
21136;injector;форсунка;word
21137;injudicious;неуместный;word
21138;injunction;предписание;word
21139;injure;повреждать;word
21140;injured;подвреждать, поврежденный;word
21141;injurious;вредный;word
21142;injury;повреждение;word
21143;injury prevention;предупреждение несчастных случаев;frase
21144;injustice;несправедливость;word
21145;ink;чернила, артс)краска, чернильный;word
21146;inkblot;клякса;word
21147;inker;красящий, механизм;word
21148;inking;намек, рисование;word
21149;inkstand;чернильный, прибор;word
21150;inkwell;чернильница;word
21151;inky;покрытый чернилами;word
21152;inlaid;инкрустированный;word
21153;inland;внутренний;word
21154;inlay;инкрустация;word
21155;inlet;бухта, заводь, впуск;word
21156;inline;в линию, встроенный;word
21157;inmate;заключенный, больной;word
21158;inn;гостиница;word
21159;innards;внутренность;word
21160;innate;врожденный;word
21161;inner;внутренний;word
21162;inner loop;внутрений цикл;frase
21163;innermost;внутренний;word
21164;innerproduct;скалярное, произведение;word
21165;innings;подача, период нахождения;word
21166;innkeeper;трактирщик;word
21167;innocence;невиновность;word
21168;innocent;невиновный;word
21169;innocuous;безвредный;word
21170;innovate;вводить новшества;word
21171;innovating financing;новые формы финансирования;frase
21172;innovation;новшество;word
21173;innovation groups;группы по разработке нововведений;frase
21174;innovative;прогрессивный;word
21175;innovator;новатор;word
21176;innuendo;инсинуация;word
21177;innumerable;бесчисленный;word
21178;inobservance;несоблюдение;word
21179;inoculate;прививать;word
21180;inoculated;прививать, привитый;word
21181;inoculating;прививать, прививание;word
21182;inoculation;прививка;word
21183;inoffensive;безобидный;word
21184;inoperable;неоперабельный;word
21185;inoperative;неэффективный;word
21186;inopportune;несвоевременный;word
21187;inordinate;чрезмерный;word
21188;inorganic;неорганический;word
21189;inphase;синфазный;word
21190;input;вводить, вклад, ввод, входной;word
21191;input area;буфер ввода;frase
21192;input coefficients;технологические коэффициенты, коэффициенты прямых затрат;frase
21193;input data;входные данные, исходные данные;frase
21194;input device;вводное устройство, устройство ввода;frase
21195;input distribution;распределение затрат (на производство);frase
21196;input factor;используемый в производстве фактор (ресурс);frase
21197;input factors;элементы затрат;frase
21198;input file;входной файл, файл исходных данных;frase
21199;input good;затрачиваемый в производстве продукт (фактор, ресурс);frase
21200;input information;входные данные;frase
21201;input item;статья затрат;frase
21202;input language;входной язык;frase
21203;input mix;комбинация затрат;frase
21204;input prices;цены факторов (средств) производства;frase
21205;input primitive;входной примитив. элементарная порция данных, получаемая с вводного, устройства;frase
21206;input queue;очередь заданий;frase
21207;input requirements;затраты (на производство);frase
21208;input services;производственные услуги;frase
21209;input stream;входной поток. последовательность, операторов управления заданиями и, входных данных для заданий;frase
21210;input structure;структура затрат;frase
21211;input unit;вводное устройство, устройство ввода;frase
21212;input-output;ввод-вывод, обмен. операции пересылки данных между оперативной памятью и внешними устройствами. термин, "ввод-вывод" предпочтителен, когда, подразумевается преобразование представления данных или применительно, к исходным данным и результатам;, термин "обмен" относится скорее к, перемещению данных внутри вычислительной системы и без преобразования. (buffered input-output, unformatted input-output);word
21213;inputting;вводить, ввод;word
21214;inquire;запрашивать;word
21215;inquire into;исследовать *(IM)PF*;frase
21216;inquired;запрашивать, запрошенный;word
21217;inquiring;запрашивать, запрашивающий;word
21218;inquiry;вопрос, запрос;word
21219;inquisition;инквизиция;word
21220;inquisitive;любопытный, любознательный;word
21221;inquisitor;инквизитор;word
21222;inroad;набег, посягятельство;word
21223;insane;сумасшедший, ненормальный;word
21224;insaneity;сумасшествие;word
21225;insanity;сумасшествие;word
21226;insatiable;ненасытный;word
21227;inscribe;записывать;word
21228;inscriber;устройство записи;word
21229;inscribing;записывать, подготовка исходного документа, ;word
21230;inscription;надпись;word
21231;inscrutable;непостижимый;word
21232;insect;насекомое;word
21233;insecticides;инсектицид;word
21234;insecure;небезопасный;word
21235;insecurity;неуверенность;word
21236;insemination;оплодотворение;word
21237;insensible;неощутимый;word
21238;insensitive;нечувствительный;word
21239;inseparable;неразлучный, неотделимый;word
21240;inserption;надпись;word
21241;insert;включать;word
21242;insert mode;режим вставки, раздвигающий режим., в экранных редакторах - режим, при, котором вводимая с клавиатуры литера вставляется перед литерой, указываемой курсором;frase
21243;insertion;введение, вставка;word
21244;inset;вклад;word
21245;inshore;близко к берегу, прибрежный;word
21246;inside;в, внутрь, внутренность, внутренний;word
21247;inside director;директор, обладающий крупным пакетом акций данной корпорации;frase
21248;insidious;коварный;word
21249;insight;проникновение;word
21250;insights;понимание;word
21251;insignia;знак различия;word
21252;insignificance;незначительность;word
21253;insignificant;незначащий;word
21254;insincere;неискренний;word
21255;insinuate;втираться;word
21256;insinuation;инсинуация;word
21257;insipid;бесцветный, невкусный;word
21258;insipient;начальный;word
21259;insist;настаивать;word
21260;insist on;настаивать [-стоять] на , утверждать;frase
21261;insist upon;настаивать [-стоять] на , утверждать;frase
21262;insistence;настояние;word
21263;insistent;настойчивый;word
21264;insisting;настаивать;word
21265;insitu;на месте происхождения;word
21266;insofar;насколько;word
21267;insole;стелька;word
21268;insolent;дерзкий;word
21269;insolubility;неразрешимость;word
21270;insoluble;неразрешимый;word
21271;insolvency;неплатежеспособность;word
21272;insolvent;неплатежеспособный;word
21273;insomnia;бессонница;word
21274;inspect;проверять;word
21275;inspected;проверять, проверенный;word
21276;inspecting;проверять, проверка, проверяющий;word
21277;inspection;проверка;word
21278;inspector;инспектор;word
21279;inspiration;вдохновение;word
21280;inspire;вдохновлять;word
21281;inspired;вдохновлять, вдохновленный;word
21282;instability;нестабильность;word
21283;instable;нестабильный;word
21284;install;устанавливать, установка;word
21285;installation;установка;word
21286;installation contract;контракт на монтажные работы;frase
21287;installation grant;пособие на обзаведение, подъемные;frase
21288;installation work;установочные работы;frase
21289;installations;сооружение;word
21290;installed;устанавливать, включенный;word
21291;installed capacity;установленная мощность;frase
21292;installed task;инсталлированная задача, включенная, задача. задача, информация о параметрах и расположении загрузочного, модуля которой занесена в таблицы, операционной системы. вызов инсталлированной задачи не требует поиска, в каталогах;frase
